# GT5 paint colour database (id, category, maker, name)
# Source: t_colour table from the GT5 Garage Editor 1.3.1 colour database
# (community dump, gt5GarageEditor project). Categories: 0=Solid 1=Metallic 2=Pearl 3=Iridescent 4=Matte 5=Chrome
# Regenerated from the game's PAINT_COLOR_INFO table (specdb GT5_JP3010, game v2.11) - all 3408 rows included.
# Category 99 = rows present in the game paint table that are not obtainable paint chips (hidden / two-tone / placeholder entries).
# Rows with no label in the game data use their internal ID label (maker+id, e.g. "polyphony3138") as the name.
2140	99	chevrolet	Imperial Blue Metallic Cyber Gray Stripe
565	1	lotus	Imperial Green Metallic
2061	0	jaguar	Imperial Maroon
643	1	mitsubishi	Imperial Red
720	1	ford	Imperial-Blue metallic
1419	1	mercedes	Imperialrot
1863	1	pontiac	Impulse Blue Metallic
3093	1	holden	Impulse Metallic
2643	0	plymouth	In-Violet
1742	1	plymouth	In-Violet Metallic
642	2	chrysler	Inca Gold Pearl Coat
1747	1	mini	Indi Blue Metallic
2468	0	ford	India-Gelb
2823	1	jaguar	Indigo
2063	2	jaguar	Indigo Blue
329	2	mitsubishi	Indigo Blue Pearl
1652	2	honda	Indigo Blue Pearl
1810	1	dodge	Indigo Metallic
2119	1	jaguar	Indigo Metallic
201	2	volkswagen	Indigoblau Perleffekt
1882	2	honda	Indy Gelb Pearl
2675	0	eagle	Indy Red
84	2	honda	Indy Yellow Pearl
2108	1	chevrolet	Inferno Orange Metallic
1043	99	chevrolet	Inferno Orange Metallic White Hood and Hockey Stripe
2142	99	chevrolet	Inferno Orange Metallic White Stripe
1381	2	chrysler	Inferno Red Tinted Pearl Coat
3114	99	infiniti	infiniti3114
1835	2	mazda	Innocent Blue Mica
596	1	bmw	Interlagos Blau Metallic
1305	1	mercury	Inverness Green
1552	1	mercedes	Iridiumsilber
849	1	mercedes	Iridiumsilber metallic
273	2	mitsubishi	Iris Blue Pearl
1378	2	honda	Iris Red Pearl
609	1	honda	Iron Blue Metallic
2765	0	nissan	Isca Blue
2055	0	lotus	Isotope Green
1087	2	mitsubishi	Issel Blue Pearl
1714	2	mitsubishi	Issel Blue Pearl
2862	99	isuzu	isuzu2862
1441	0	proto	Italian Red
2662	0	nissan	Ivory Mist
486	2	infiniti	Ivory Pearl
1624	2	infiniti	Ivory Pearl
194	0	nissan	Ivory White
1580	0	lexus	Ivory White
1905	0	honda	Ivory White
2451	2	mitsubishi	Ivy Green
3112	0	shelby	Ivy Green
3113	99	shelby	Ivy Green
628	1	plymouth	Ivy Green Metallic
634	1	chevrolet	Ivy Green Metallic
1718	1	toyota	Jade Green Mica Metallic
827	1	jaguar	Jaguar Racing Green
1253	1	jaguar	Jaguar Racing Green Metallic
1058	99	jaguar	jaguar1058
2416	99	jaguar	jaguar2416
2787	99	jaguar	jaguar2787
3165	99	jaguar	jaguar3165
3389	99	jaguar	jaguar3389
621	1	plymouth	Jamaica Blue Metallic
729	1	nissan	Jamaican Beige Metallic
1304	0	mercury	Jamaican Yellow
1902	0	mitsubishi	Jannu Yellow
2299	0	bmw	Japanrot
2228	2	mercedes	Jaspisblau
212	0	peugeot	Jaune Genêt
1344	1	citroen	Jaune Heliodor
1979	0	hommell	Jaune Italien
727	1	hommell	Jaune Orange
216	1	peugeot	Jaune Persépolis
1520	0	renault	Jaune Tournesol
1923	0	daihatsu	Jaune Yellow
2691	0	triumph	Java
3350	0	volkswagen	Java Green
2745	99	jayleno	jayleno2745
763	0	hyundai	Jazz Orange
1761	2	volkswagen	Jazzblue Perleffekt
2031	1	bmw	Jerez Schwarz Metallic
2492	0	hyundai	Jet Black
2818	0	astonmartin	Jet Black
2945	0	cizeta	Jet Black
3047	0	tesla_motors	Jet Black
1017	99	bmw	Jet Black Metallic
2732	2	audi	Jet Blue
1792	1	nissan	Jet Silver Metallic
942	1	audi	Jetblau Metallic
2009	99	audi	Jetblau Metallic/Eissilber Metallic
919	1	chevrolet	Jetstream Blue Metallic Tintcoat
1328	1	mercedes	Jungle Green
2778	1	mazda	K2RED
558	1	mitsubishi	Kaiser Silver
129	1	honda	Kaiser Silver Metallic
472	1	acura	Kaiser Silver Metallic
1493	1	honda	Kaiser Silver Metallic
117	0	mitsubishi	Kalapana Black
1464	0	bmw	Karmesinrot
2024	1	bmw	Kaschmirsilber Metallic
560	0	mitsubishi	Kenya Orange
1386	2	mitsubishi	Kilder Green Pearl
2781	0	volkswagen	Kirschrot
2245	1	nissan	Kiwi
770	1	audi	Kondorgrau Metallic
803	1	bmw	Kristallblau Metallic
409	2	vauxhall	Krypton Green
1736	2	opel	Kryptongrün Mineraleffekt
1568	1	jaguar	Kyanite Blue Metallic
1119	0	lotus	Lagoon Blue
1258	1	ginetta	Lagoon Blue
1909	0	bmw	Lagunaseca Blau
436	1	suzuki	Lake Blue Metallic
36	1	nissan	Lakeshore Blue (M)
29	1	infiniti	Lakeshore Slate
1082	99	lamborghini	lamborghini1082
2168	99	lamborghini	lamborghini2168
3049	99	lamborghini	lamborghini3049
2450	0	mitsubishi	Lamp Black
2290	0	mitsubishi	Lance Blue
1721	0	autobianchi	Lancia Blue
1858	0	lancia	Lancia Dark Blue
2380	99	lancia	lancia2380
2382	99	lancia	lancia2382
2417	99	lancia	lancia2417
2913	99	landrover	landrover2913
2135	2	lexus	Lapis Lazuli
2887	1	lotus	Laser Blue
971	1	mini	Laser Blue Metallic
1751	1	lotus	Laser Blue Metallic
1518	2	volkswagen	Laser Blue Perleffekt
2205	0	infiniti	Laser Red
2520	0	audi	Laser Red
2716	0	infiniti	Laser Red
630	1	chevrolet	Laurel Green Metallic
394	2	honda	Lausanne Green Pearl
2279	0	pontiac	Lava
331	2	audi	Lava Gray Pearl Effect
284	2	lotus	Lava Orange Pearlescent
2089	2	audi	Lavagrau Perleffekt
1584	99	audi	Lavagrau Perleffekt/Quarzgrau Metallic
3062	0	lexus	Lavender
505	1	suzuki	Lavender Metallic
1915	0	mercedes	Lazulithblau
768	1	chevrolet	Le Mans Blue Metallic
847	1	chevrolet	Le Mans Blue With Red And Silver Striping
601	2	vauxhall	Le Mans Green
1528	0	mg_mini	Le Mans Green
575	1	ford	Legend Lime Clearcoat Metallic
301	1	chevrolet	LeMans Blue Metallic
177	1	nissan	Lemans Sunset Pearl Metallic
1987	0	opel	LeMans-Grün
623	0	plymouth	Lemon Twist
2472	0	volkswagen	Lemongelb
1597	99	lexus	lexus1597
2789	99	lexus	lexus2789
2857	99	lexus	lexus2857
2997	99	lexus	lexus2997
3044	99	lexus	lexus3044
3045	99	lexus	lexus3045
3046	99	lexus	lexus3046
2698	0	volkswagen	Lhasa
1331	1	audi	Lhasa Metallic
2006	1	audi	Lichtsilber Metallic
710	1	dodge	Light Almond Pearl Metallic
703	1	toyota	Light Aqua Metallic
1865	1	toyota	Light Aqua Metallic Opal
365	1	toyota	Light Beige
2423	99	lotus	Light Blue
949	99	bugatti	Light Blue Green M / Dark Blue Green M
945	99	bugatti	Light Blue M / Gray Blue M
583	1	nissan	Light Blue Metallic
902	1	volvo	Light Blue Metallic
1666	1	mitsubishi	Light Blue Metallic
1809	1	dodge	Light Blue Metallic
2110	99	toyota	Light Blue Metallic
1314	1	toyota	Light Blue Mica Metallic
1848	1	nissan	Light Blue Titan Metallic
731	1	nissan	Light Brown Metallic
3338	0	mini	Light Coffee
3375	99	mini	Light Coffee/White stripes
2315	1	plymouth	Light Gold
2092	99	bugatti	Light Gold M / Silver M
385	1	mitsubishi	Light Gold Metallic
1388	1	dodge	Light Gold Metallic
422	1	nissan	Light Gray Metallic
370	99	lotus	Light Green
2091	99	bugatti	Light Green M / Dark Green M
111	1	mitsubishi	Light Green Metallic
341	1	toyota	Light Green Metallic
651	1	dodge	Light Green Metallic
396	1	dodge	Light Gunmetal Metallic
159	1	toyota	Light Khaki Graphite Mica Metallic
1062	99	ford	Light Pewter Metallic
1249	1	chevrolet	Light Pewter Metallic
3004	99	toyota	Light Red
2090	99	bugatti	Light Red M / Dark Red M
1857	1	mazda	Light Sandalwood Metallic
1674	0	honda	Light Scarlet
322	1	audi	Light Silver Metallic
959	1	subaru	Light Silver Metallic
653	1	dodge	Light Turquoise Metallic
3335	0	mini	Light White
3383	99	mini	Light White/Black stripes
1798	99	lotus	Light Yellow
1551	1	mini	Lightning Blue Metallic
2023	2	mitsubishi	Lightning Blue Mica
806	0	subaru	Lightning Red
3324	0	toyota	Lightning Red
3363	1	astonmartin	Lightning Silver
68	0	honda	Lightning Yellow
334	0	nismo	Lightning Yellow
375	0	nissan	Lightning Yellow
1637	0	mazda	Lightning Yellow
285	2	lotus	Lightning Yellow Pearlescent
799	1	mazda	Lilac Silver Metallic
2517	1	mercury	Lime Frost
3064	0	lexus	Lime Green
1172	1	amuse	Lime Green Metallic
1505	1	honda	Lime Green Metallic
1639	1	honda	Lime Green Metallic
1929	1	plymouth	Lime Green Metallic
986	99	toyota	Lime Green Pearl
1807	99	nissan	Lime Green Two-Tone
2641	0	plymouth	Lime Light
1347	1	mercedes	Linari Blau
2051	2	lotus	Liquid Blue
27	1	infiniti	Liquid Platinum
1440	1	mitsubishi	Liquid Silver
2118	1	jaguar	Liquid Silver Metallic
1748	0	mini	Liquid Yellow
2587	99	lister	lister2587
2721	1	ac	Live Oak
1114	2	suzuki	London Green Pearl
604	2	honda	Long Beach Blue Pearl
615	2	acura	Long Beach Blue Pearl
152	1	lotus	Lotus Racing Green Metallic
2012	1	lotus	Lotus Racing Green Metallic
1649	0	lotus	Lotus Yellow
1971	0	ginetta	Lotus Yellow
425	1	ford	Lugano-Blau Metallic
1676	1	nissan	Luminous Red Metallic
762	1	audi	Luna Silver
2020	1	nissan	Lunamare Silver (TPM)
1000	1	jaguar	Lunar Grey Metallic
199	99	mazda	Lyon Blue/Pastel Gray
1316	0	tvr	Macao Yellow
856	1	chevrolet	Machine Silver
2003	1	chevrolet	Machine Silver Metallic
3387	0	astonmartin	Madagascar Orange
448	1	jaguar	Madeira Metallic
3364	1	astonmartin	Magma Red
2224	0	mercedes	Magmarot
2308	0	opel	Magmarot
760	2	chrysler	Magnesium Pearl
2116	99	bmw	Magnesium Silver
12	1	lotus	Magnetic Blue Metallic
321	0	isuzu	Magnolia White
128	2	honda	Magnum Gray Pearl
2746	1	mercedes	Malachit
2017	1	bmw	Maledivenblau Metallic
1527	0	astonmartin	Malham White
2464	2	opel	Mandarin
1818	2	vauxhall	Mandarin Pearl
733	0	nissan	Mantova Ivory
2690	0	triumph	Maple
380	1	isuzu	Maple Orange
669	1	daihatsu	Maple Red Mica Metallic
1447	0	mazda	Marble White
3365	1	astonmartin	Mariana Blue
354	2	mitsubishi	Mariana Blue Pearl
317	0	pontiac	Marimba Red
1376	1	chevrolet	Marine Aqua Metallic
99	0	mazda	Mariner Blue
818	0	ford	Mark II Black
358	0	ford	Mark II Black Clearcoat
1476	99	ford	Mark II Black/Bodyside Stripes
2035	99	ford	Mark II Black/Racing Stripes
821	0	ford	Mark IV Red
1255	0	ford	Mark IV Red Clearcoat
1478	99	ford	Mark IV Red/Bodyside Stripes
822	99	ford	Mark IV Red/Racing Stripes
2124	99	bmw	Marlboro White
3102	0	shelby	Maroon
3103	99	shelby	Maroon
3388	1	astonmartin	Marron Black
2845	0	ferrari	Marrone
3316	4	lamborghini	Marrone Apus
2564	0	audi	Mars Red
2734	0	ginetta	Mars Red
2696	0	volkswagen	Marsrot
3006	99	toyota	Mat Black
3068	4	lexus	Matt Black
2169	4	polyphony	Matte Black
2181	4	polyphony	Matte Blue
3089	4	polyphony	Matte Brown
2182	4	polyphony	Matte Dark Blue
2173	4	polyphony	Matte Dark Gray
2187	4	polyphony	Matte Dark Green
2178	4	polyphony	Matte Dark Red
2176	4	polyphony	Matte Dark Silver
2172	4	polyphony	Matte Gray
2186	4	polyphony	Matte Green
2180	4	polyphony	Matte Light Blue
2171	4	polyphony	Matte Light Gray
2185	4	polyphony	Matte Light Green
2177	4	polyphony	Matte Light Red
2174	4	polyphony	Matte Light Silver
2183	4	polyphony	Matte Orange
2189	4	polyphony	Matte Pink
2188	4	polyphony	Matte Purple
2179	4	polyphony	Matte Red
2175	4	polyphony	Matte Silver
2170	4	polyphony	Matte White
2184	4	polyphony	Matte Yellow
478	1	isuzu	Matterhorn Silver Metallic
1240	2	audi	Mauritius Blue Pearl Effect
772	2	audi	Mauritiusblau Perleffekt
603	2	callaway	Mauritus Blau Mica
2072	2	volvo	Maya Yellow Pearl
2223	99	mazda	mazda2223
2434	99	mazda	mazda2434
2458	99	mazda	mazda2458
2495	99	mazda	mazda2495
2737	99	mazda	mazda2737
2970	99	mazda	mazda2970
3018	99	mazda	mazda3018
3019	99	mazda	mazda3019
3020	99	mazda	mazda3020
3021	99	mazda	mazda3021
3022	99	mazda	mazda3022
3023	99	mazda	mazda3023
3024	99	mazda	mazda3024
3174	99	mazda	mazda3174
1564	3	toyota	Maziora Andromeda
1004	3	toyota	Maziora AndromedaⅡ
1563	3	toyota	Maziora Everest
1006	3	toyota	Maziora Matterhorn
2117	3	toyota	Maziora Mazeran
997	3	toyota	Maziora McKenley
1005	3	toyota	Maziora PlreadesⅡ
2120	3	toyota	Maziora Seyfert
998	3	toyota	Maziora Trapezium
1641	0	honda	McKinley White
1076	99	bmw	McLaren Orange
687	1	lexus	Medium Beige Metallic
1673	1	toyota	Medium Beige Metallic
546	1	toyota	Medium Gray Metallic
399	1	dodge	Medium Green metallic
149	2	mitsubishi	Medium Purple Mica
145	2	mitsubishi	Medium Purplish Grey Mica
296	1	chevrolet	Medium Quasar Blue Metallic
2058	1	toyota	Medium Silver Metallic
1341	1	toyota	Medium Turquoise Metallic
1064	99	ford	Medium Yellow Gold
517	1	mercedes	Melanitschwarz
812	1	bmw	Melbourne Rot Metallic
970	0	mini	Mello Yellow
1016	99	bmw	Mercedes Brilliant Silver
1065	99	mercedes	mercedes1065
2386	99	mercedes	mercedes2386
2402	99	mercedes	mercedes2402
2920	99	mercedes	mercedes2920
3036	99	mercedes	mercedes3036
2898	1	renault	Mercury
1077	99	bmw	Mercury Red
835	1	astonmartin	Mercury Silver
9	1	suzuki	Mercury Silver Metallic
784	1	suzuki	Mercury Silver Metallic
2510	2	nissan	Merlot
2830	0	astonmartin	Merlot Red
788	1	bmw	Merlotrot Metallic
1053	99	polyphony	metalic_blue
207	1	autobianchi	Metalized Dark Gray
1185	1	autobianchi	Metalized Gray
1722	1	autobianchi	Metalized Pale Blue
1027	1	lexus	Metallic Silver
3327	2	nissan	Meteor Flake Black Pearl (2P)
538	1	mercedes	Meteor Grey
86	1	honda	Meteor Silver Metallic
1506	2	audi	Meteorgrau Perleffekt
447	1	jaguar	Meteorite Metallic
2039	1	astonmartin	Meteorite Silver
1822	1	ford	Metropolis-Blau Metallic
700	0	marcos	Mid Chrome Yellow
2929	0	jaguar	Midnight
3305	1	mini	Midnight Black Metallic
940	2	subaru	Midnight Black Mica
2038	1	astonmartin	Midnight Blue
357	1	ford	Midnight Blue Clearcoat Metallic
817	1	ford	Midnight Blue Metallic
1475	99	ford	Midnight Blue Metallic/Bodyside Stripes
2034	99	ford	Midnight Blue Metallic/Racing Stripes
1444	2	chrysler	Midnight Blue Pearl
2026	2	subaru	Midnight Blue Pearl
1144	2	honda	Midnight Pearl
1800	1	nissan	Midnight Purple II
378	1	nissan	Midnight Purple III
1254	2	nissan	Midnight Purple Pearl
787	2	nissan	Midnight Purple(P)
1644	2	suzuki	Milan Red Pearl
2199	0	honda	Milano Red
2213	0	honda	Milano Red
2493	0	acura	Milano Red
845	1	mines	Millennium Jade (M)
1132	1	nissan	Millennium Jade (M)
498	2	mazda	Millennium Red Mica
373	0	chevrolet	Millennium Yellow
917	0	chevrolet	Millennium Yellow
2687	0	triumph	Mimosa
1898	1	ford	Mineral Grey Clearcoat Metallic
734	1	audi	Mineral Grey Metallic
1993	1	mercedes	Mineralgrün
324	2	audi	Ming Blue Pearl Effect
504	1	suzuki	Mint Green Metallic
100	1	honda	Mint Opal Metallic
886	99	audi	Misano Red Pearl Effect
1213	2	audi	Misano Red Pearl Effect
3083	99	audi	Misanorot Perleffekt
3060	0	lexus	Mist Green
2910	0	jaguar	Mist Grey
1411	1	ac	Mist Silver
898	1	volvo	Mistral Green Metallic
1831	1	jaguar	Mistral Metallic
51	1	mazda	Misty Blue Metallic
164	1	chevrolet	Misty Turquoise Metallic
2165	99	mitsubishi	mitsubishi2165
2383	99	mitsubishi	mitsubishi2383
2390	99	mitsubishi	mitsubishi2390
2391	99	mitsubishi	mitsubishi2391
2392	99	mitsubishi	mitsubishi2392
2393	99	mitsubishi	mitsubishi2393
2394	99	mitsubishi	mitsubishi2394
2395	99	mitsubishi	mitsubishi2395
2396	99	mitsubishi	mitsubishi2396
2412	99	mitsubishi	mitsubishi2412
2471	99	mitsubishi	mitsubishi2471
2479	99	mitsubishi	mitsubishi2479
2480	99	mitsubishi	mitsubishi2480
2523	99	mitsubishi	mitsubishi2523
2596	99	mitsubishi	mitsubishi2596
2756	99	mitsubishi	mitsubishi2756
2757	99	mitsubishi	mitsubishi2757
2916	99	mitsubishi	mitsubishi2916
482	2	audi	Mocha Brown Pearl
3015	1	fiat	Mod Blue
548	1	mazda	Moist Silver Metallic
1479	0	astonmartin	Monaco Blue
1946	0	suzuki	Monaco Blue
632	1	chevrolet	Monaco Blue Metallic
73	2	suzuki	Monaco Blue Pearl
302	0	chevrolet	Monaco Orange
2654	0	mitsubishi	Monaco Red
134	0	lotus	Monaco White
782	0	lotus	Monaco White
1466	1	bmw	Monacoblau Metallic
1855	1	bmw	Monacoblau Metallic
127	2	honda	Monte Carlo Blue Pearl
649	2	spoon	Monte Carlo Blue Pearl
1844	2	acura	Monte Carlo Blue Pearl
1876	2	mazda	Montego Blue Mica
1465	1	bmw	Montegoblau Metallic
1470	1	nissan	Monterey Blue (CPM)
1668	2	nissan	Monterey Blue Pearl Metallic
1785	1	chevrolet	Monterey Maroon Metallic
3082	2	audi	Monterreygrün Perleffekt
776	99	audi	Monterreygrün Perleffekt/Tiefgrün Perleffekt
2329	0	chevrolet	Monza Red
2528	0	lancia	Monza Red
61	2	honda	Monza Red Pearl
1711	2	amuse	Monza Red Pearl
2164	1	audi	Monzasilber Metallic
1209	1	plymouth	Mood Indigo Metallic
181	1	amuse	Moon Rock Metallic
1109	1	honda	Moon Rock Metallic
2550	1	peugeot	Moon Stone
2624	1	vauxhall	Moonland
1734	1	opel	Moonland Metallic
742	0	opel	Moonlandgrau
1939	1	mitsubishi	Moonlight Blue
1874	1	mercedes	Moonlight Silver
202	2	volkswagen	Moonlightblue Perleffekt
172	1	tvr	Moonraker Black Metallic
758	0	proto	Morning Blue
3366	2	astonmartin	Morning Frost White
1778	2	audi	Moro Blue Pearl Effect
2098	2	audi	Moro Blue Pearl Effect
208	0	autobianchi	Morocco Beige
3066	0	lexus	Moss Green
1824	1	dodge	Moss Green Metallic
620	0	plymouth	Moulin Rouge
270	2	audi	Mugello Blue Pearl Effect
3080	2	audi	Mugelloblau Perleffekt
2010	99	audi	Mugelloblau Perleffekt/Nachtblau Perleffekt
2699	99	mugen	mugen2699
2700	99	mugen	mugen2700
2701	99	mugen	mugen2701
2702	99	mugen	mugen2702
2703	99	mugen	mugen2703
2704	99	mugen	mugen2704
2705	99	mugen	mugen2705
1115	2	suzuki	Munich Silver Pearl
2099	2	audi	Murano Green Pearl Effect
569	2	volkswagen	Muranorot Perleffekt
2718	1	ac	Mushroom
2501	1	jensen	Mustard
1549	2	subaru	Mustard Mica
153	0	lotus	Mustard Yellow
1456	0	lotus	Mustard Yellow
1950	0	daihatsu	Mustard Yellow
1719	99	mazda	Myrtle Green/Pastel Gray
832	2	suzuki	Mysterious Violet Pearl
312	1	hyundai	Mystic Teal
442	1	hyundai	Mystic Teal
295	1	chevrolet	Mystic Teal Metallic
1354	1	bmw	Mysticblau Metallic
1860	0	suzuki	Naples Yellow
719	1	mercedes	Nautik Blau
2314	0	bmw	Nautikblau
1156	1	lotus	Nautilus Blue Metallic
2013	1	lotus	Nautilus Blue Metallic
1248	1	chevrolet	Navy Blue Metallic
272	2	mitsubishi	Nayez Blue Pearl
1413	0	seat	Negro ebano
738	0	seat	Negro magico
2562	0	mazda	Neo Green
421	2	vauxhall	Nepal Yellow
254	1	opel	Nepalgelb Mineraleffekt
427	1	ford	Neptun-Grun Metallic
2280	0	pontiac	Neptune
2198	0	ferrari	Nero
2208	0	alfaromeo	Nero
2345	0	fiat	Nero
2991	0	maserati	Nero
3040	0	ferrari	Nero
1562	0	lamborghini	Nero Aldebaran
32	1	alfaromeo	Nero Carbonio
980	1	maserati	Nero Carbonio
3160	0	ferrari	Nero Daytona
1013	0	ferrari	Nero Daytona WB
1093	0	ferrari	Nero Daytona WB
241	0	alfaromeo	Nero Donatello
2114	0	alfaromeo	Nero Donatello
142	1	alfaromeo	Nero Fuoco Metallizzato
2016	1	alfaromeo	Nero Jarama
1438	1	alfaromeo	Nero Jarama Metallizzato
1990	0	alfaromeo	Nero Kyalami
2240	2	alfaromeo	Nero Luxor
147	1	alfaromeo	Nero Metallizzato
3313	4	lamborghini	Nero Nemesis
2104	0	lamborghini	Nero Noctis
1025	0	lamborghini	Nero Pegaso
1731	1	fiat	Nero Seta Metallizzato
921	0	lamborghini	NERO TENEBRE
126	2	honda	Neutron White Pearl
154	1	lotus	New Aluminium Metallic
783	1	lotus	New Aluminium Metallic
1173	0	amuse	New Formula Red
1368	0	acura	New Formula Red
1640	0	honda	New Formula Red
62	2	honda	New Imola Orange Pearl
182	2	amuse	New Imola Orange Pearl
183	2	amuse	New Indy Yellow Pearl
1651	2	honda	New Indy Yellow Pearl
1339	1	mitsubishi	New Italian Silver
166	0	honda	New Polar White
533	0	toyota	New Sherwood Toning
1645	2	suzuki	Nice Yellow Pearl
1613	1	lotus	Nightfall Blue Metallic
2163	1	lotus	Nightfall Blue Metallic
930	0	mg_mini	Nightfire Red
287	2	mini	Nightfire Red Pearl
6	2	honda	Nighthawk Black Pearl
209	2	acura	Nighthawk Black Pearl
1123	2	honda	Nighthawk Black Pearl
521	0	chevrolet	Nippon Poppy Red
2593	99	nismo	nismo2593
2601	99	nismo	nismo2601
1046	99	nissan	nissan1046
2210	99	nissan	nissan2210
2248	99	nissan	nissan2248
2249	99	nissan	nissan2249
2250	99	nissan	nissan2250
2251	99	nissan	nissan2251
2252	99	nissan	nissan2252
2253	99	nissan	nissan2253
2254	99	nissan	nissan2254
2255	99	nissan	nissan2255
2256	99	nissan	nissan2256
2257	99	nissan	nissan2257
2258	99	nissan	nissan2258
2259	99	nissan	nissan2259
2371	99	nissan	nissan2371
2398	99	nissan	nissan2398
2435	99	nissan	nissan2435
2477	99	nissan	nissan2477
2478	99	nissan	nissan2478
2549	99	nissan	nissan2549
2554	99	nissan	nissan2554
2555	99	nissan	nissan2555
2557	99	nissan	nissan2557
2567	99	nissan	nissan2567
2592	99	nissan	nissan2592
2714	99	nissan	nissan2714
2730	99	nissan	nissan2730
2758	99	nissan	nissan2758
2759	99	nissan	nissan2759
2797	99	nissan	nissan2797
2800	99	nissan	nissan2800
2922	99	nissan	nissan2922
2923	99	nissan	nissan2923
2924	99	nissan	nissan2924
2925	99	nissan	nissan2925
2949	99	nissan	nissan2949
2955	99	nissan	nissan2955
2956	99	nissan	nissan2956
2990	99	nissan	nissan2990
2996	99	nissan	nissan2996
3002	99	nissan	nissan3002
3029	99	nissan	nissan3029
3167	99	nissan	nissan3167
3179	99	nissan	nissan3179
3192	99	nissan	nissan3192
3403	0	nissan	nissan3403
1713	2	honda	Noble Green Pearl
1231	0	hyundai	Noble White
1769	0	pontiac	Nocturne Blue
1816	2	vauxhall	Nocturno Blue
1198	2	opel	Nocturno Blue Mica
1737	2	opel	Nocturnoblau Mineraleffekt
1772	2	audi	Nogaro Blue Pearl Effect
2211	0	renault	Noir Nacre
2442	0	renault	Noir Nacre
1913	0	renault	Noir Nacre Dore
511	1	renault	Noir Nocturne
1469	1	citroen	Noir Obsidian Pe
585	0	peugeot	Noir Obsidien
2296	0	peugeot	Noir Onyx
2333	0	citroen	Noir Onyx
2742	0	citroen	Noir Verni
57	2	mazda	Nordic Green Mica
21	0	ferrari	Nuovo Blu Pozzi
1573	0	ferrari	Nuovo Blu Pozzi
1091	1	ferrari	Nuovo Grigio Ingrid
2122	1	ferrari	Nuovo Grigio Ingrid
1110	1	honda	Nurburgring Blue Metallic
1174	1	amuse	Nurburgring Blue Metallic
2748	1	mercedes	Nutria
463	0	jensen	Oakland Green
536	0	mercedes	Oasis Green
121	2	subaru	Obsidian Black Pearl
974	0	mercedes	obsidianschwarz
1129	0	mercedes	Obsidianschwarz
2048	1	mercedes	Obsidianschwarz metallic
2559	2	mercedes	Ocean Blue
1996	2	mitsubishi	Oceana Green Pearl
570	2	volkswagen	Oceanicgrün Perleffekt
610	2	daihatsu	Off Black Mica
2728	0	ac	Off White
1090	0	lotus	Old English White
2621	0	nissan	Olive Gray
244	2	audi	Olive Green Pearl Effect
789	1	bmw	Olivin Metallic
2358	1	renault	Olympe
503	2	tvr	Olympic Blue Pearl
1919	1	chevrolet	Olympic Gold Metallic
220	0	nissan	Onion White
2901	0	mercury	Onyx
2352	0	chevrolet	Onyx Black
2817	1	astonmartin	Onyx Black
124	1	nissan	Opal Lavender Titan Metallic
880	1	jaguar	Opalescent Bronze Metallic
697	1	jaguar	Opalescent Dark Blue Metallic
882	1	jaguar	Opalescent Dark Green Metallic
879	1	jaguar	Opalescent Gunmetal
2062	1	jaguar	Opalescent Silver Blue Metallic
1502	1	jaguar	Opalescent Silver Grey Metallic
2903	99	opel	opel2903
2959	99	opera	opera2959
2979	99	opera	opera2979
2422	99	lotus	Orange
2666	0	dodge	Orange
2741	0	lancia	Orange
3065	0	lexus	Orange
1556	99	toyota	Orange Metallic
1821	1	toyota	Orange Metallic
3319	1	toyota	Orange Metallic
3325	99	toyota	Orange Metallic
1157	1	toyota	Orange Mica Metallic
1382	2	chrysler	Orange Pearl Coat
637	0	honda	Orchid Yellow
89	1	toyota	Orion Turquoise Metallic
2207	1	alfaromeo	Oro
2846	1	ferrari	Oro Chiaro
1729	1	fiat	Oro Lingotto Metallizzato
3340	1	mini	Oxford Green
3378	99	mini	Oxford Green/White stripes
1333	0	ford	Oxford White Clearcoat
593	1	bmw	Oxfordgrün metallic
2713	1	vauxhall	Oyster
836	1	astonmartin	Oyster Silver
905	1	nissan	Pacific Blue (PM)
1853	2	honda	Pacific Blue Pearl
191	1	ford	Pacific Green Clearcoat Metallic
2070	1	jaguar	Pacific Metallic
170	1	mazda	Pacifico Azzurro
2334	0	honda	Pack White
2426	99	pagani	pagani2426
3158	99	pagani	pagani3158
3159	99	pagani	pagani3159
526	1	toyota	Pale Rose Metallic Opal
732	1	nissan	Palemo Beige Metallic
850	1	mercedes	Palladiumsilber metallic
2200	0	mitsubishi	Palma Red
2220	0	mitsubishi	Palma Red
2919	1	mitsubishi	Palma Red
1932	1	chevrolet	Palomar Red Metallic
2427	99	panoz	panoz2427
796	0	ford	Panther Black
1945	0	dodge	Panther Pink
1421	1	ford	Panther-Black Metallic
429	1	ford	Panther-Schwarz Metallic
961	0	audi	Papaya Orange
2674	1	eagle	Paprika
1142	1	nissan	Paprika Orange Metallic
1308	1	audi	Paradise Green Metallic
1700	0	mitsubishi	Pasadena Red
988	0	fiat	Pasodoble Red
362	0	mitsubishi	Passion Red
896	0	volvo	Passion Red
1793	0	mitsubishi	Passion Red
2079	0	mitsubishi	Passion Red
3003	0	mitsubishi	Passion Red
1104	2	mazda	Passion Red Mica
1029	0	lexus	Passionate Pink
1446	0	hyundai	Pastel Yellow
746	2	tvr	Pathfinder Blue Pearlescent
69	0	honda	Patricia Green
1938	2	chrysler	Patriot Blue Pearl Coat
